race_id,race_date,racecourse,country,race_type,race_class,race_distance,going,prize_money,position,horse_name,jockey,trainer,owner,age,official_rating,weight_carried,sp_odds,beat_favorite,finish_time,form,year,month,days_since_last_run,ground_preference,handicap,fractional_odds
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,3,Horse 1005,James McDonald,Dan Skelton,James Harron Bloodstock,10,61,10-4,32,False,0:02:33.115000,885,2023,4,28,Prefers Good,False,31/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,4,Life Is Good,Jack Kennedy,Roger Varian,Gigginstown House Stud,11,83,11-3,33,False,0:03:55.481000,353,2023,4,17,Prefers Soft,False,32/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,5,Horse 1032,Stephane Pasquier,Charlie Appleby,Michael Tabor,3,84,8-10,47,False,0:02:40.852000,169,2023,4,83,Prefers Soft,True,46/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,6,Horse 1005,Richard Johnson,Jessica Harrington,Sheikh Mohammed Obaid,7,77,9-11,30,False,0:02:48.048000,659,2023,4,9,Prefers Good,False,29/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,7,Lone Rock,Billy Lee,Chris Waller,Wertheimer et Frere,6,54,15-6,44,False,0:03:33.184000,956,2023,4,15,Prefers Good,False,43/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,8,Horse 1094,Bryony Frost,Charlie Appleby,Hamdan Al Maktoum,11,80,10-4,11,False,0:03:24.652000,821,2023,4,66,Prefers Soft,False,10/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,9,Mother Earth,Jockey 1004,Bill Mott,Patricia Hunt,10,65,17-1,20,False,0:01:33.207000,588,2023,4,82,Prefers Soft,False,19/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,10,Mystic Guide,Ryan Moore,Andrew Balding,Michael Tabor,5,77,14-8,31,False,0:03:34.365000,995,2023,4,93,Versatile,True,30/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,11,Horse 1109,James McDonald,Aidan O'Brien,Winstar Farm,12,119,14-1,34,False,0:03:53.096000,493,2023,4,20,Prefers Firm,False,33/1
1572,2023-04-12,York,UK,Bumper,Class 4,7f,Soft,24101,12,Horse 1025,Jim Crowley,Christophe Clement,Juddmonte Farms,3,102,15-6,48,False,0:02:37.462000,694,2023,4,24,Versatile,True,47/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,1,Horse 1100,Jack Kennedy,Charlie Appleby,James Harron Bloodstock,4,107,8-10,10,False,0:02:51.466000,841,2023,4,79,Versatile,True,9/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,2,Horse 1119,James Doyle,Donnacha O'Brien,Yulong Investments,10,90,8-1,31,False,0:02:22.651000,347,2023,4,29,Prefers Good,False,30/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,3,Horse 1115,Jockey 1001,Trainer 1002,Calumet Farm,12,83,14-1,17,False,0:02:35.144000,126,2023,4,80,Prefers Good,True,16/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,4,Horse 1083,Pierre-Charles Boudot,Bob Baffert,Klaravich Stables,3,82,17-1,8,False,0:03:31.655000,397,2023,4,89,Prefers Firm,False,7/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,5,Life Is Good,John Velazquez,Gavin Cromwell,Arrowfield Stud,12,83,9-11,43,False,0:03:56.894000,537,2023,4,53,Versatile,True,42/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,6,Horse 1020,Jockey 1000,Sir Michael Stoute,Hamdan Al Maktoum,3,65,16-0,24,False,0:03:52.056000,313,2023,4,75,Versatile,False,23/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,7,Nest,Maxime Guyon,Dermot Weld,Moyglare Stud,12,71,9-11,45,False,0:03:54.013000,723,2023,4,53,Prefers Soft,False,44/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,8,Horse 1007,Harry Skelton,Bill Mott,Winstar Farm,3,88,11-2,23,False,0:03:58.485000,419,2023,4,93,Prefers Soft,True,22/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,9,Horse 1021,Hugh Bowman,Sir Michael Stoute,Stonestreet Stables,4,111,11-3,36,False,0:01:26.426000,695,2023,4,36,Prefers Firm,False,35/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,10,Horse 1098,Hugh Bowman,Gavin Cromwell,James Harron Bloodstock,12,82,13-11,21,False,0:03:20.755000,647,2023,4,31,Prefers Good,False,20/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,11,Horse 1129,Tommy Berry,Sir Michael Stoute,Godolphin SNC,10,62,13-10,19,False,0:03:20.850000,963,2023,4,34,Prefers Soft,True,18/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,12,Horse 1060,John Velazquez,Roger Varian,James Harron Bloodstock,12,105,10-4,12,False,0:03:31.232000,578,2023,4,31,Prefers Firm,False,11/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,13,Dawn Patrol,Bryony Frost,Ger Lyons,Coolmore,8,59,15-9,15,False,0:01:48.304000,418,2023,4,80,Versatile,False,14/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,14,Horse 1030,Richard Johnson,Paul Nicholls,Qatar Racing,12,82,8-10,3,False,0:01:53.737000,587,2023,4,84,Prefers Firm,False,2/1
1573,2023-04-12,Aintree,France,Bumper,Class 4,1m,Soft,70589,15,Horse 1118,William Buick,Gordon Elliott,Derrick Smith,7,74,13-11,39,False,0:02:21.454000,235,2023,4,64,Prefers Firm,True,38/1
1574,2023-04-13,Ascot,Australia,Chase,Class 6,2m,Good to Soft,50011,1,Twilight Gleaming,Luis Saez,Steve Asmussen,Godolphin,4,73,12-1,2,False,0:03:23.192000,992,2023,4,47,Prefers Soft,True,2/1
1574,2023-04-13,Ascot,Australia,Chase,Class 6,2m,Good to Soft,50011,2,Horse 1063,Rachael Blackmore,Tony Martin,Qatar Racing,3,57,12-1,48,False,0:02:53.191000,717,2023,4,31,Prefers Soft,False,47/1
1574,2023-04-13,Ascot,Australia,Chase,Class 6,2m,Good to Soft,50011,3,Horse 1009,Danny Mullins,Alan King,Calumet Farm,9,90,8-1,32,False,0:03:56.464000,633,2023,4,84,Versatile,False,31/1
1574,2023-04-13,Ascot,Australia,Chase,Class 6,2m,Good to Soft,50011,4,Horse 1042,Billy Lee,Charlie Appleby,Mrs John Magnier,8,102,15-6,31,False,0:02:52.071000,941,2023,4,54,Versatile,False,30/1
1574,2023-04-13,Ascot,Australia,Chase,Class 6,2m,Good to Soft,50011,5,Horse 1033,Ryan Moore,Bob Baffert,Godolphin,5,105,16-0,20,False,0:01:47.900000,447,2023,4,16,Versatile,True,19/1
1574,2023-04-13,Ascot,Australia,Chase,Class 6,2m,Good to Soft,50011,6,Happy Saver,Joel Rosario,Aidan O'Brien,Arrowfield Stud,5,90,13-10,41,False,0:03:47.372000,838,2023,4,81,Prefers Firm,True,40/1
1574,2023-04-13,Ascot,Australia,Chase,Class 6,2m,Good to Soft,50011,7,Horse 1067,Joel Rosario,Henry de Bromhead,Derrick Smith,10,64,16-0,19,False,0:03:27.741000,587,2023,4,17,Prefers Firm,False,18/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,1,Teona,Hugh Bowman,Bob Baffert,Gigginstown House Stud,8,109,15-6,7,True,0:02:24.531000,257,2023,4,91,Prefers Soft,True,6/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,2,Horse 1021,Oisin Murphy,Jessica Harrington,Yulong Investments,3,69,17-1,45,False,0:01:47.916000,433,2023,4,27,Versatile,True,44/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,3,Alcohol Free,Jockey 1002,Brad Cox,JP McManus,9,115,8-10,7,False,0:01:39.497000,317,2023,4,92,Prefers Soft,True,6/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,4,Horse 1028,Wayne Lordan,Trainer 1003,Calumet Farm,8,99,15-6,25,False,0:01:59.441000,648,2023,4,51,Versatile,False,24/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,5,Classic Causeway,Billy Lee,Alan King,Khalid Abdullah,11,72,15-6,22,False,0:03:58.087000,549,2023,4,13,Versatile,True,21/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,6,Horse 1087,Harry Skelton,Chad Brown,Hamdan Al Maktoum,7,50,13-10,17,False,0:01:55.946000,447,2023,4,87,Prefers Soft,True,16/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,7,Search Results,Danny Mullins,Christophe Clement,Rich and Susannah Ricci,8,112,9-11,25,False,0:01:25.980000,999,2023,4,70,Prefers Soft,False,24/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,8,Lone Rock,Damian Lane,Donnacha O'Brien,H.H. Aga Khan,9,56,11-2,13,False,0:03:30.303000,924,2023,4,70,Prefers Soft,False,12/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,9,Horse 1094,Danny Mullins,Ger Lyons,H.H. Aga Khan,5,107,12-11,25,False,0:02:48.660000,774,2023,4,8,Versatile,False,24/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,10,Horse 1019,James Doyle,Alan King,Gigginstown House Stud,3,66,15-6,24,False,0:03:37.725000,938,2023,4,82,Prefers Firm,False,23/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,11,Shedaresthedevil,Jockey 1006,Aidan O'Brien,Rich and Susannah Ricci,9,73,10-3,32,False,0:03:23.085000,357,2023,4,48,Prefers Soft,False,31/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,12,Horse 1032,Stephane Pasquier,Andrew Balding,Moyglare Stud,9,99,11-3,18,False,0:02:27.951000,246,2023,4,88,Prefers Soft,True,17/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,13,Just One Time,Billy Lee,Alan King,Gigginstown House Stud,9,64,14-1,23,False,0:01:53.825000,281,2023,4,60,Prefers Firm,True,22/1
1575,2023-04-13,Cheltenham,Ireland,Flat,Class 2,1m 6f,Good to Soft,10595,14,Horse 1064,Jockey 1000,Chad Brown,Godolphin,3,77,13-10,13,False,0:02:29.564000,275,2023,4,81,Prefers Firm,True,12/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,1,Horse 1082,Colin Keane,Willie Mullins,Klaravich Stables,6,84,15-9,4,False,0:03:55.458000,312,2023,4,22,Prefers Good,False,3/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,2,Horse 1026,Christophe Soumillon,Bill Mott,H.H. Aga Khan,11,71,11-3,33,False,0:03:31.375000,797,2023,4,24,Prefers Soft,True,32/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,3,Horse 1116,Frankie Dettori,Francis-Henri Graffard,Godolphin,8,53,9-11,8,False,0:02:42.344000,976,2023,4,65,Prefers Good,False,7/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,4,Horse 1060,Jockey 1001,Steve Asmussen,Patricia Hunt,2,80,13-10,26,False,0:02:55.105000,911,2023,4,96,Prefers Good,False,25/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,5,Horse 1090,Tommy Berry,Alan King,Cheveley Park Stud,8,111,15-6,45,False,0:01:26.192000,711,2023,4,22,Prefers Firm,True,44/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,6,Horse 1031,James McDonald,Dan Skelton,Gigginstown House Stud,2,53,14-1,18,False,0:03:58.617000,489,2023,4,12,Versatile,False,17/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,7,Horse 1047,Luis Saez,Tony Martin,Godolphin SNC,11,64,8-10,41,False,0:03:59.742000,898,2023,4,63,Versatile,True,40/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,8,Hot Rod Charlie,Davy Russell,Jessica Harrington,Arrowfield Stud,8,75,8-10,47,False,0:03:59.906000,276,2023,4,53,Prefers Firm,True,46/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,9,Taiba,Hugh Bowman,Trainer 1003,Winstar Farm,2,84,15-6,14,False,0:01:40.203000,681,2023,4,54,Prefers Good,True,13/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,10,Aloha West,Harry Skelton,Dan Skelton,Moyglare Stud,10,107,9-0,34,False,0:01:31.010000,166,2023,4,48,Prefers Good,True,33/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,11,Siskin,Jockey 1006,Francis-Henri Graffard,Sheikh Mohammed Obaid,3,119,15-9,36,False,0:03:20.929000,163,2023,4,82,Prefers Good,True,35/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,12,Horse 1091,Olivier Peslier,Philip Hobbs,Klaravich Stables,5,66,13-11,25,False,0:03:36.900000,445,2023,4,66,Prefers Good,True,24/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,13,Horse 1013,Jack Kennedy,Dan Skelton,James Harron Bloodstock,12,60,10-3,46,False,0:02:32.814000,136,2023,4,83,Prefers Soft,True,45/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,14,Express Train,Jockey 1009,Gavin Cromwell,Khalid Abdullah,2,77,14-8,43,False,0:01:35.138000,387,2023,4,10,Prefers Good,True,42/1
1576,2023-04-13,Goodwood,Ireland,Chase,Class 3,1m 4f,Good,24265,15,Horse 1020,William Buick,Francis-Henri Graffard,H.H. Aga Khan,6,111,12-11,22,False,0:02:34.012000,922,2023,4,8,Prefers Firm,True,21/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,1,Tarnawa,Christophe Soumillon,Ger Lyons,Moyglare Stud,5,75,12-1,4,True,0:02:49.524000,548,2023,4,96,Prefers Good,True,3/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,2,War Like Goddess,Luis Saez,Bob Baffert,Hamdan Al Maktoum,3,114,8-1,15,False,0:01:45.888000,247,2023,4,65,Prefers Good,False,14/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,3,Horse 1059,Seamie Heffernan,Sir Michael Stoute,Mrs John Magnier,8,52,13-10,6,False,0:01:35.980000,622,2023,4,33,Prefers Firm,False,5/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,4,Horse 1103,Wayne Lordan,Roger Varian,Gigginstown House Stud,6,95,15-9,43,False,0:01:46.831000,364,2023,4,33,Prefers Good,True,42/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,5,Horse 1121,Wayne Lordan,Nicky Henderson,Hamdan Al Maktoum,12,66,14-1,3,False,0:01:48.855000,433,2023,4,85,Versatile,False,2/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,6,Horse 1000,Harry Skelton,Gordon Elliott,Klaravich Stables,9,67,16-0,32,False,0:01:28.188000,511,2023,4,78,Prefers Firm,True,31/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,7,Horse 1091,Damian Lane,Henry de Bromhead,Moyglare Stud,3,58,8-10,14,False,0:03:35.619000,517,2023,4,13,Prefers Soft,True,13/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,8,Horse 1048,Hugh Bowman,Willie Mullins,Juddmonte Farms,10,95,14-8,20,False,0:03:42.620000,928,2023,4,69,Prefers Soft,True,19/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,9,Horse 1065,Maxime Guyon,Andre Fabre,Khalid Abdullah,4,68,16-0,21,False,0:02:31.737000,324,2023,4,52,Prefers Firm,False,20/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,10,Horse 1049,Rachael Blackmore,Dan Skelton,Wertheimer et Frere,4,61,11-2,17,False,0:01:23.662000,153,2023,4,69,Prefers Soft,False,16/1
1577,2023-04-13,Ascot,USA,Flat,Class 6,2m 4f,Good to Soft,57946,11,Horse 1041,Paul Townend,Paul Nicholls,Mrs John Magnier,5,53,10-4,41,False,0:01:20.595000,698,2023,4,18,Prefers Soft,False,40/1
1578,2023-04-13,Cheltenham,UK,Hurdle,Class 1,2m,Good,23079,1,Aloha West,Jose Ortiz,Donnacha O'Brien,Moyglare Stud,7,100,17-3,2,True,0:03:47.007000,734,2023,4,19,Prefers Soft,True,2/1
1578,2023-04-13,Cheltenham,UK,Hurdle,Class 1,2m,Good,23079,2,Horse 1003,Harry Cobden,Nicky Henderson,Khalid Abdullah,10,111,12-1,22,False,0:01:51.871000,416,2023,4,49,Prefers Firm,True,21/1
1578,2023-04-13,Cheltenham,UK,Hurdle,Class 1,2m,Good,23079,3,Horse 1106,Stephane Pasquier,Andrew Balding,Godolphin SNC,4,112,14-1,18,False,0:01:22.753000,874,2023,4,23,Prefers Good,False,17/1
1578,2023-04-13,Cheltenham,UK,Hurdle,Class 1,2m,Good,23079,4,Kimari,Ryan Moore,Donnacha O'Brien,Moyglare Stud,4,108,11-2,41,False,0:02:44.497000,599,2023,4,69,Prefers Soft,False,40/1
1578,2023-04-13,Cheltenham,UK,Hurdle,Class 1,2m,Good,23079,5,Horse 1044,Jim Crowley,Aidan O'Brien,Arrowfield Stud,6,68,8-10,17,False,0:02:43.794000,752,2023,4,87,Versatile,True,16/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,1,Horse 1093,Joel Rosario,Roger Varian,Middleham Park Racing,10,89,10-3,4,False,0:03:32.737000,829,2023,4,42,Prefers Good,True,3/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,2,Horse 1091,Oisin Murphy,Donnacha O'Brien,Gigginstown House Stud,6,51,16-0,47,False,0:03:54.781000,967,2023,4,91,Prefers Good,True,46/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,3,Jackie's Warrior,Jim Crowley,Charlie Appleby,Mrs John Magnier,4,119,13-10,12,False,0:01:29.777000,115,2023,4,14,Prefers Soft,False,11/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,4,Ce Ce,Jockey 1001,Mark Casse,Coolmore,10,96,9-0,26,False,0:02:56.876000,759,2023,4,75,Prefers Soft,False,25/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,5,Max Player,Danny Mullins,Gavin Cromwell,Juddmonte Farms,4,65,16-0,32,False,0:01:35.628000,619,2023,4,96,Prefers Good,False,31/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,6,Mother Earth,Joel Rosario,Todd Pletcher,Coolmore,4,79,13-11,42,False,0:02:20.138000,279,2023,4,86,Prefers Soft,False,41/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,7,Horse 1024,Danny Mullins,Trainer 1001,Gigginstown House Stud,3,79,13-10,43,False,0:02:33.701000,733,2023,4,42,Prefers Firm,False,42/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,8,Horse 1117,Jockey 1000,William Haggas,Godolphin SNC,4,104,13-10,26,False,0:02:27.373000,883,2023,4,34,Prefers Firm,True,25/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,9,Horse 1106,Paul Townend,Steve Asmussen,Juddmonte Farms,3,111,10-4,32,False,0:02:55.303000,838,2023,4,99,Prefers Soft,True,31/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,10,War Like Goddess,Stephane Pasquier,Aidan O'Brien,JP McManus,6,85,14-8,9,False,0:02:34.322000,471,2023,4,53,Prefers Good,True,8/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,11,Colonel Liam,Damian Lane,Charlie Appleby,Rich and Susannah Ricci,6,113,8-10,30,False,0:03:51.314000,123,2023,4,82,Prefers Soft,False,29/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,12,Horse 1118,Jockey 1002,Bill Mott,Sheikh Mohammed Obaid,10,108,8-1,4,False,0:03:48.774000,221,2023,4,36,Versatile,False,3/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,13,Horse 1080,Rachael Blackmore,Charlie Appleby,Winstar Farm,4,74,10-4,25,False,0:03:52.406000,911,2023,4,29,Prefers Firm,False,24/1
1579,2023-04-13,York,Ireland,Flat,Class 3,5f,Firm,33748,14,Secret Oath,Bryony Frost,Trainer 1003,Patricia Hunt,3,86,16-0,22,False,0:03:58.318000,765,2023,4,22,Prefers Good,False,21/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,1,Horse 1111,Shane Foley,Andrew Balding,King Power Racing,5,73,9-11,3,False,0:03:59.320000,329,2023,4,20,Versatile,False,2/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,2,Golden Pal,Shane Foley,Chad Brown,Owner 1000,4,77,17-1,29,False,0:02:40.440000,876,2023,4,80,Prefers Soft,True,28/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,3,Horse 1069,Rachael Blackmore,Ciaron Maher & David Eustace,Godolphin,5,107,16-0,33,False,0:03:53.357000,682,2023,4,77,Prefers Firm,False,32/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,4,Happy Saver,Luis Saez,Todd Pletcher,JP McManus,9,66,12-1,48,False,0:03:27.542000,817,2023,4,58,Versatile,False,47/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,5,Horse 1008,Maxime Guyon,Roger Varian,Sheikh Mohammed Obaid,10,108,12-11,31,False,0:01:46.785000,843,2023,4,43,Prefers Good,True,30/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,6,Horse 1118,Mickael Barzalona,Todd Pletcher,Arrowfield Stud,5,103,9-0,24,False,0:03:59.227000,751,2023,4,35,Prefers Firm,False,23/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,7,Tarnawa,Jose Ortiz,Mark Casse,Klaravich Stables,2,72,16-0,12,False,0:03:21.493000,567,2023,4,73,Prefers Soft,False,11/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,8,Horse 1075,Mickael Barzalona,Nicky Henderson,King Power Racing,12,81,10-4,20,False,0:02:58.942000,234,2023,4,21,Prefers Soft,True,19/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,9,Life Is Good,Davy Russell,William Haggas,Hamdan Al Maktoum,12,60,12-11,13,False,0:01:42.533000,365,2023,4,53,Prefers Firm,True,12/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,10,Secret Oath,Paul Townend,James Cummings,Coolmore,5,89,11-3,37,False,0:01:42.062000,197,2023,4,52,Versatile,False,36/1
1580,2023-04-13,Newmarket,UK,Hurdle,Class 3,7f,Good to Firm,81452,11,Jackie's Warrior,Olivier Peslier,Aidan O'Brien,Klaravich Stables,2,94,9-0,6,False,0:01:36.709000,265,2023,4,58,Prefers Firm,True,5/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,1,Bella Sofia,Stephane Pasquier,Trainer 1000,Qatar Racing,2,103,8-10,8,False,0:03:24.281000,875,2023,4,25,Prefers Firm,True,7/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,2,Horse 1068,Jim Crowley,Mark Casse,JP McManus,3,113,8-1,18,False,0:01:39.177000,345,2023,4,83,Prefers Firm,True,17/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,3,Horse 1053,Billy Lee,Willie Mullins,Yulong Investments,4,60,9-11,32,False,0:01:22.373000,356,2023,4,27,Versatile,True,31/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,4,Horse 1041,Tommy Berry,Francis-Henri Graffard,JP McManus,2,62,10-3,33,False,0:01:50.174000,195,2023,4,70,Prefers Firm,False,32/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,5,Horse 1108,Jack Kennedy,Chad Brown,China Horse Club,2,84,11-3,8,False,0:02:30.119000,282,2023,4,43,Prefers Good,True,7/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,6,Serpentine,Christophe Soumillon,Jean-Claude Rouget,Calumet Farm,4,94,14-8,47,False,0:01:43.417000,479,2023,4,33,Prefers Soft,True,46/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,7,Horse 1115,Tommy Berry,Nicky Henderson,Hamdan Al Maktoum,8,93,8-10,21,False,0:02:44.588000,717,2023,4,61,Versatile,True,20/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,8,Magical,Christophe Soumillon,Steve Asmussen,Khalid Abdullah,8,112,12-1,41,False,0:01:55.644000,298,2023,4,35,Prefers Good,True,40/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,9,Horse 1074,Jockey 1008,Bob Baffert,Derrick Smith,5,102,11-2,25,False,0:02:32.995000,244,2023,4,26,Prefers Firm,True,24/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,10,Just One Time,Jockey 1001,Bill Mott,Hamdan Al Maktoum,9,56,14-1,49,False,0:02:40.317000,894,2023,4,31,Prefers Good,False,48/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,11,Mind Control,Mickael Barzalona,Jessica Harrington,Derrick Smith,2,85,17-1,33,False,0:03:25.018000,414,2023,4,76,Versatile,False,32/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,12,Regal Glory,Seamie Heffernan,Aidan O'Brien,JP McManus,3,101,9-0,35,False,0:02:20.164000,878,2023,4,69,Prefers Soft,True,34/1
1581,2023-04-13,Haydock,Ireland,Hurdle,Class 3,3m,Good,22967,13,Horse 1021,Luis Saez,Trainer 1001,Coolmore,6,50,17-3,16,False,0:01:40.492000,872,2023,4,42,Versatile,True,15/1
1582,2023-04-13,York,UK,Bumper,Class 5,7f,Good to Soft,5905,1,Epicenter,Rachael Blackmore,Bill Mott,Gigginstown House Stud,8,77,13-11,5,False,0:01:55.515000,628,2023,4,8,Prefers Firm,True,4/1
